Date,Carbon_EU,Coal_India
2022-03-15,24.86721420288086,129.40269470214844
2022-03-16,25.188081741333008,132.3964080810547
2022-03-17,25.601829528808594,132.1344757080078
2022-03-18,25.03778076171875,132.1344757080078
2022-03-21,25.095195770263672,136.43788146972656
2022-03-22,25.340070724487305,137.22372436523438
2022-03-23,24.28458595275879,136.99923706054688
2022-03-24,24.993871688842773,140.25486755371094
2022-03-25,24.63078498840332,139.28192138671875
2022-03-28,25.38904571533203,143.1363067626953
2022-03-29,25.888919830322266,139.20704650878906
2022-03-30,25.002317428588867,136.886962890625
2022-03-31,24.385910034179688,136.99923706054688
2022-04-01,24.656116485595703,139.3193359375
2022-04-04,24.748998641967773,140.5167999267578
2022-04-05,24.51341438293457,140.6290740966797
2022-04-06,24.20014762878418,145.08218383789062
2022-04-07,25.049602508544922,142.7620849609375
2022-04-08,25.036090850830078,145.60609436035156
2022-04-11,24.428133010864258,146.99066162109375
2022-04-12,24.537900924682617,139.20704650878906
2022-04-13,24.46190643310547,139.65611267089844
2022-04-14,24.909433364868164,139.65611267089844
2022-04-18,24.774330139160156,141.78912353515625
2022-04-19,24.92209815979004,148.0010528564453
2022-04-20,26.98662567138672,149.01144409179688
2022-04-21,26.8886775970459,154.84913635253906
2022-04-22,27.61907196044922,151.29412841796875
2022-04-25,25.868656158447266,141.0407257080078
2022-04-26,25.229455947875977,143.2485809326172
2022-04-27,24.926321029663086,140.3297119140625
2022-04-28,25.672760009765625,142.38787841796875
2022-04-29,25.686269760131836,136.8495330810547
2022-05-02,25.55116844177246,140.4419708251953
2022-05-03,27.22305679321289,140.4419708251953
2022-05-04,27.165637969970703,140.21742248535156
2022-05-05,27.239940643310547,139.09478759765625
2022-05-06,28.20085334777832,140.25486755371094
2022-05-09,26.530654907226562,136.99923706054688
2022-05-10,26.856590270996094,127.2696762084961
2022-05-11,27.325225830078125,127.12002563476562
2022-05-12,27.081195831298828,125.02440643310547
2022-05-13,26.800861358642578,126.25933074951172
2022-05-16,27.750797271728516,128.50460815429688
2022-05-17,27.822568893432617,138.12184143066406
2022-05-18,25.88216781616211,138.87030029296875
2022-05-19,25.50641441345215,135.6146240234375
2022-05-20,24.571678161621094,139.16964721679688
2022-05-23,23.96371841430664,137.9347381591797
2022-05-24,25.007381439208984,136.4752960205078
2022-05-25,25.137418746948242,135.24041748046875
2022-05-26,26.345735549926758,137.14892578125
2022-05-27,25.914255142211914,136.10107421875
2022-05-30,25.914255142211914,140.10516357421875
2022-05-31,25.905811309814453,144.3711700439453
2022-06-01,26.560211181640625,146.72872924804688
2022-06-02,26.661537170410156,148.33786010742188
2022-06-03,26.97818374633789,147.43975830078125
2022-06-06,25.340070724487305,145.83062744140625
2022-06-07,24.985427856445312,147.85134887695312
2022-06-08,24.76335334777832,147.9262237548828
2022-06-09,24.824995040893555,148.74945068359375
2022-06-10,25.275897979736328,148.56236267089844
2022-06-13,24.820772171020508,142.98663330078125
2022-06-14,25.48868179321289,143.84730529785156
2022-06-15,26.277341842651367,142.2381591796875
2022-06-16,25.464195251464844,134.6416778564453
2022-06-17,24.978673934936523,136.69984436035156
2022-06-20,24.978673934936523,132.35897827148438
2022-06-21,25.796039581298828,138.30894470214844
2022-06-22,24.993871688842773,134.2300262451172
2022-06-23,25.63222885131836,132.58349609375
2022-06-24,25.66853904724121,132.1344757080078
2022-06-27,25.863590240478516,136.2507781982422
2022-06-28,26.77130699157715,139.50643920898438
2022-06-29,26.911476135253906,141.26524353027344
2022-06-30,27.332822799682617,138.90771484375
2022-07-01,26.399776458740234,137.14892578125
2022-07-04,26.399776458740234,136.2507781982422
2022-07-05,25.198211669921875,136.55015563964844
2022-07-06,25.413532257080078,135.98883056640625
2022-07-07,25.524991989135742,139.20704650878906
2022-07-08,24.96685218811035,142.05108642578125
2022-07-11,25.20496940612793,144.7080078125
2022-07-12,25.89398956298828,145.11961364746094
2022-07-13,25.191457748413086,144.7828369140625
2022-07-14,25.28940773010254,143.69760131835938
2022-07-15,25.56805419921875,144.74542236328125
2022-07-18,25.505571365356445,146.39193725585938
2022-07-19,25.231143951416016,148.37527465820312
2022-07-20,23.651296615600586,148.07589721679688
2022-07-21,23.624277114868164,148.63722229003906
2022-07-22,22.996049880981445,147.51461791992188
2022-07-25,23.16239356994629,150.3585968017578
2022-07-26,23.031513214111328,151.40638732910156
2022-07-27,23.163238525390625,152.26708984375
2022-07-28,23.875900268554688,151.81802368164062
2022-07-29,23.799907684326172,158.10479736328125
2022-08-01,24.398578643798828,159.22744750976562
2022-08-02,24.738866806030273,161.0985107421875
2022-08-03,25.23874282836914,158.74095153808594
2022-08-04,25.575653076171875,155.03627014160156
2022-08-05,25.673603057861328,156.00918579101562
2022-08-08,25.436330795288086,161.2107696533203
2022-08-09,25.762264251708984,161.2107696533203
2022-08-10,26.179391860961914,164.54124450683594
2022-08-11,26.578786849975586,165.86912536621094
2022-08-12,27.15550422668457,168.1833953857422
2022-08-15,27.24416160583496,168.1833953857422
2022-08-16,27.92812156677246,169.1318817138672
2022-08-17,29.215808868408203,168.0316162109375
2022-08-18,28.855257034301758,168.25924682617188
2022-08-19,29.29096031188965,164.76889038085938
2022-08-22,27.282163619995117,165.64146423339844
2022-08-23,26.66407012939453,169.09393310546875
2022-08-24,26.61425018310547,169.70094299316406
2022-08-25,26.349956512451172,170.64942932128906
2022-08-26,26.734153747558594,174.4812469482422
2022-08-29,25.649961471557617,174.97447204589844
2022-08-30,24.21872329711914,178.16134643554688
2022-08-31,24.13090705871582,178.16134643554688
2022-09-01,24.008472442626953,174.746826171875
2022-09-02,23.016313552856445,173.988037109375
2022-09-05,23.016313552856445,175.73326110839844
2022-09-06,20.467954635620117,176.5679168701172
2022-09-07,20.600522994995117,181.23439025878906
2022-09-08,19.913190841674805,179.41331481933594
2022-09-09,19.69027328491211,180.28591918945312
2022-09-12,21.645030975341797,175.6573486328125
2022-09-13,20.771934509277344,175.50559997558594
2022-09-14,21.307273864746094,175.99880981445312
2022-09-15,21.42717742919922,177.74400329589844
2022-09-16,21.69231605529785,175.31591796875
2022-09-19,20.848772048950195,174.44332885742188
2022-09-20,21.012584686279297,174.4053955078125
2022-09-21,20.38942527770996,175.69529724121094
2022-09-22,20.472177505493164,172.28079223632812
2022-09-23,19.072181701660156,169.09393310546875
2022-09-26,19.993406295776367,163.51690673828125
2022-09-27,19.4428653717041,162.3028564453125
2022-09-28,18.861928939819336,159.9506378173828
2022-09-29,19.207284927368164,162.3028564453125
2022-09-30,19.277368545532227,161.05088806152344
2022-10-03,19.336475372314453,163.09954833984375
2022-10-04,19.632009506225586,169.39743041992188
2022-10-05,19.632009506225586,169.39743041992188
2022-10-06,20.13104248046875,177.1749267578125
2022-10-07,19.931766510009766,174.2915802001953
2022-10-10,19.310298919677734,174.4053955078125
2022-10-11,19.11102294921875,171.06674194335938
2022-10-12,19.090757369995117,176.11264038085938
2022-10-13,20.015363693237305,177.9716339111328
2022-10-14,19.64467430114746,179.3374481201172
2022-10-17,19.713916778564453,180.5894317626953
2022-10-18,19.792444229125977,183.39691162109375
2022-10-19,19.55010414123535,180.74118041992188
2022-10-20,19.311986923217773,182.8657684326172
2022-10-21,20.25685691833496,181.12057495117188
2022-10-24,21.228748321533203,182.4863739013672
2022-10-25,22.751176834106445,182.06903076171875
2022-10-26,22.623674392700195,182.06903076171875
2022-10-27,24.08953094482422,182.78988647460938
2022-10-28,24.381689071655273,185.4456329345703
2022-10-31,23.44695281982422,186.62171936035156
2022-11-01,22.62705421447754,186.39407348632812
2022-11-02,22.4514217376709,186.5079345703125
2022-11-03,22.214147567749023,186.81141662597656
2022-11-04,22.77482032775879,186.69760131835938
2022-11-07,23.32958221435547,189.35333251953125
2022-11-08,23.023916244506836,189.35333251953125
2022-11-09,21.780977249145508,194.095703125
2022-11-10,22.366981506347656,192.4263916015625
2022-11-11,23.576990127563477,192.16082763671875
2022-11-14,23.45877456665039,187.57020568847656
2022-11-15,23.896167755126953,187.52980041503906
2022-11-16,23.18857192993164,189.751220703125
2022-11-17,22.64900779724121,187.7317657470703
2022-11-18,22.469995498657227,185.42955017089844
2022-11-21,22.887969970703125,185.34877014160156
2022-11-22,22.984228134155273,185.06602478027344
2022-11-23,23.891101837158203,186.27774047851562
2022-11-24,23.891101837158203,184.58135986328125
2022-11-25,24.66455841064453,186.92396545410156
2022-11-28,24.559011459350586,185.671875
2022-11-29,25.243810653686523,183.53125
2022-11-30,26.69193458557129,183.5716094970703
2022-12-01,26.07468605041504,182.64263916015625
2022-12-02,27.512680053710938,183.0465850830078
2022-12-05,27.443439483642578,186.8027801513672
2022-12-06,27.876609802246094,187.12588500976562
2022-12-07,27.78372573852539,185.59109497070312
2022-12-08,28.19409942626953,186.11614990234375
2022-12-09,27.8985652923584,184.86407470703125
2022-12-12,28.502304077148438,187.7317657470703
2022-12-13,28.42377281188965,187.04513549804688
2022-12-14,27.83354949951172,187.52980041503906
2022-12-15,27.20616912841797,184.33900451660156
2022-12-16,26.704599380493164,181.47132873535156
2022-12-19,26.808460235595703,183.61199951171875
2022-12-20,27.636804580688477,182.64263916015625
2022-12-21,26.940185546875,180.8251190185547
2022-12-22,27.413042068481445,179.89614868164062
2022-12-23,27.442596435546875,173.7165069580078
2022-12-26,27.442596435546875,178.32095336914062
2022-12-27,27.23402976989746,178.72482299804688
2022-12-28,26.590608596801758,180.30003356933594
2022-12-29,26.284095764160156,179.04794311523438
2022-12-30,25.62716293334961,181.79446411132812
2023-01-02,25.62716293334961,181.5521240234375
2023-01-03,25.722576141357422,181.0270538330078
2023-01-04,24.065044403076172,175.41287231445312
2023-01-05,24.196767807006836,176.2206573486328
2023-01-06,23.796527862548828,173.07025146484375
2023-01-09,25.31473731994629,173.6356964111328
2023-01-10,25.02173614501953,175.08973693847656
2023-01-11,24.402799606323242,172.38365173339844
2023-01-12,25.112085342407227,172.7875213623047
2023-01-13,24.986270904541016,173.75689697265625
2023-01-16,24.986270904541016,172.6663818359375
2023-01-17,24.66455841064453,172.14129638671875
2023-01-18,26.07468605041504,175.1705322265625
2023-01-19,26.355024337768555,180.90591430664062
2023-01-20,26.72402000427246,183.36964416503906
2023-01-23,26.5728759765625,185.87384033203125
2023-01-24,25.72004508972168,183.85435485839844
2023-01-25,26.85152244567871,182.68301391601562
2023-01-26,28.270938873291016,182.68301391601562
2023-01-27,28.084327697753906,179.65380859375
2023-01-30,28.050554275512695,182.440673828125
2023-01-31,29.215808868408203,181.63290405273438
2023-02-01,30.558387756347656,178.2401580810547
2023-02-02,29.553564071655273,175.81678771972656
2023-02-03,29.258028030395508,176.82650756835938
2023-02-06,28.198322296142578,177.39198303222656
2023-02-07,28.04464340209961,177.4727325439453
2023-02-08,27.822568893432617,178.34170532226562
2023-02-09,28.250673294067383,177.5554962158203
2023-02-10,28.717618942260742,175.03140258789062
2023-02-13,28.4803466796875,176.3141326904297
2023-02-14,28.36044692993164,175.23831176757812
2023-02-15,29.06804084777832,176.1900177001953
2023-02-16,30.02642059326172,178.30030822753906
2023-02-17,29.635469436645508,179.99685668945312
2023-02-20,29.635469436645508,180.65890502929688
2023-02-21,30.674909591674805,177.1417236328125
2023-02-22,29.282514572143555,175.321044921875
2023-02-23,29.58734130859375,177.8451385498047
2023-02-24,29.64053726196289,179.62445068359375
2023-02-27,30.558387756347656,179.5416717529297
2023-02-28,30.060195922851562,178.25894165039062
2023-03-01,29.747772216796875,181.0312957763672
2023-03-02,28.248140335083008,184.4243621826172
2023-03-03,28.286983489990234,184.5071258544922
2023-03-06,28.377328872680664,186.12086486816406
2023-03-07,28.9287166595459,186.12086486816406
2023-03-08,29.575517654418945,186.07949829101562
2023-03-09,30.017976760864258,186.03811645507812
2023-03-10,30.389507293701172,185.6657257080078
2023-03-13,29.3677978515625,182.72784423828125
2023-03-14,28.514968872070312,182.9347381591797
2023-03-15,27.0626220703125,181.98300170898438
2023-03-16,26.64887046813965,182.76919555664062
2023-03-17,26.952850341796875,183.43125915527344
2023-03-20,26.843080520629883,179.62445068359375
2023-03-21,27.93402862548828,179.62445068359375
2023-03-22,27.84621238708496,177.05897521972656
2023-03-23,28.996267318725586,176.56243896484375
2023-03-24,27.054180145263672,172.50732421875
2023-03-27,27.23149871826172,172.46591186523438
2023-03-28,27.7465763092041,172.87969970703125
2023-03-29,27.9914493560791,176.23138427734375
2023-03-30,28.354534149169922,176.23138427734375
2023-03-31,28.759841918945312,176.8106689453125
2023-04-03,29.8575439453125,182.1898956298828
2023-04-04,29.646446228027344,182.1898956298828
2023-04-05,30.368398666381836,184.1346893310547
2023-04-06,29.798439025878906,183.47265625
2023-04-10,30.18685531616211,183.7622833251953
2023-04-11,30.44017219543457,185.08641052246094
2023-04-12,30.24596405029297,188.4380645751953
2023-04-13,29.979978561401367,186.6173858642578
2023-04-14,29.63800048828125,186.6173858642578
2023-04-17,29.063819885253906,190.0104522705078
2023-04-18,29.98419952392578,192.16213989257812
2023-04-19,29.708084106445312,190.67250061035156
2023-04-20,28.91183090209961,189.96910095214844
2023-04-21,28.278541564941406,190.38290405273438
2023-04-24,28.244766235351562,191.6242218017578
2023-04-25,27.290605545043945,190.5483856201172
2023-04-26,27.349712371826172,190.13461303710938
2023-04-27,27.662134170532227,191.7897491455078
2023-04-28,27.79301643371582,192.90696716308594
2023-05-01,26.91907501220703,192.90696716308594
2023-05-02,27.999893188476562,195.38967895507812
2023-05-03,27.163944244384766,196.05174255371094
2023-05-04,26.85152244567871,196.50689697265625
2023-05-05,27.02884292602539,196.4655303955078
2023-05-08,27.0626220703125,192.7000732421875
2023-05-09,27.636804580688477,195.59657287597656
2023-05-10,28.185657501220703,195.76206970214844
2023-05-11,27.759239196777344,195.43106079101562
2023-05-12,27.655378341674805,194.5207061767578
2023-05-15,27.189279556274414,196.7137908935547
2023-05-16,27.683246612548828,199.40338134765625
2023-05-17,27.435840606689453,199.94131469726562
2023-05-18,27.679866790771484,198.28619384765625
2023-05-19,27.691688537597656,198.53443908691406
2023-05-22,27.108217239379883,197.54136657714844
2023-05-23,26.344892501831055,198.0379180908203
2023-05-24,26.167570114135742,199.44479370117188
2023-05-25,25.460817337036133,198.65859985351562
2023-05-26,25.545257568359375,199.8585662841797
2023-05-29,25.545257568359375,203.66539001464844
2023-05-30,24.689891815185547,202.17575073242188
2023-05-31,24.742244720458984,199.65167236328125
2023-06-01,24.320894241333008,190.63116455078125
2023-06-02,24.17734718322754,191.0863037109375
2023-06-05,25.500503540039062,190.0932159423828
2023-06-06,25.019201278686523,188.5208282470703
2023-06-07,25.62716293334961,190.92079162597656
2023-06-08,25.81123924255371,188.7691192626953
2023-06-09,26.56949806213379,188.39671325683594
2023-06-12,27.220521926879883,189.513916015625
2023-06-13,28.073354721069336,189.4725341796875
2023-06-14,29.122926712036133,189.4725341796875
2023-06-15,29.199766159057617,189.18289184570312
2023-06-16,28.853567123413086,189.14151000976562
2023-06-19,28.853567123413086,187.98292541503906
2023-06-20,29.58734130859375,188.06564331054688
2023-06-21,28.56563377380371,189.05874633789062
2023-06-22,28.645002365112305,187.8173828125
2023-06-23,27.37419891357422,186.9484405517578
2023-06-26,27.05164337158203,185.62432861328125
2023-06-27,28.053085327148438,186.3277587890625
2023-06-28,27.60387420654297,188.06564331054688
2023-06-29,27.449350357055664,188.06564331054688
2023-06-30,28.06744384765625,191.16908264160156
2023-07-03,27.475528717041016,191.70697021484375
2023-07-04,27.475528717041016,191.8311309814453
2023-07-05,26.871788024902344,191.50006103515625
2023-07-06,27.02884292602539,194.1483154296875
2023-07-07,27.20616912841797,193.65176391601562
2023-07-10,27.42570686340332,193.44488525390625
2023-07-11,27.651161193847656,193.65176391601562
2023-07-12,27.602184295654297,193.98281860351562
2023-07-13,27.915454864501953,190.25872802734375
2023-07-14,28.01846694946289,191.21044921875
2023-07-17,28.199167251586914,190.50701904296875
2023-07-18,28.598562240600586,188.89324951171875
2023-07-19,28.77757453918457,189.18289184570312
2023-07-20,29.10097312927246,190.13461303710938
2023-07-21,29.42184066772461,189.513916015625
2023-07-24,29.19047737121582,191.127685546875
2023-07-25,29.412551879882812,190.3000946044922
2023-07-26,28.931251525878906,190.7552947998047
2023-07-27,28.654293060302734,189.5552978515625
2023-07-28,28.13837242126465,187.9415283203125
2023-07-31,27.5118350982666,189.72080993652344
2023-08-01,26.800861358642578,198.9068603515625
2023-08-02,26.230899810791016,194.10691833496094
2023-08-03,26.686025619506836,190.38290405273438
2023-08-04,26.4403076171875,193.44488525390625
2023-08-07,26.283252716064453,192.78282165527344
2023-08-08,26.641271591186523,190.5483856201172
2023-08-09,26.594831466674805,194.27244567871094
2023-08-10,26.78819465637207,194.39659118652344
2023-08-11,27.381799697875977,194.39659118652344
2023-08-14,27.59120750427246,193.56903076171875
2023-08-15,27.27540397644043,193.56903076171875
2023-08-16,27.64946746826172,192.86558532714844
2023-08-17,27.75501823425293,192.24490356445312
2023-08-18,27.569255828857422,191.52915954589844
2023-08-21,27.547300338745117,193.76063537597656
2023-08-22,27.8985652923584,194.30799865722656
2023-08-23,27.53632164001465,194.43429565429688
2023-08-24,26.513769149780273,193.04486083984375
2023-08-25,26.523056030273438,191.73965454101562
2023-08-28,26.6235408782959,193.21327209472656
2023-08-29,26.636205673217773,193.6343231201172
2023-08-30,27.037288665771484,192.6238250732422
2023-08-31,26.835479736328125,193.71856689453125
2023-09-01,26.55936622619629,199.48672485351562
2023-09-04,26.55936622619629,208.66531372070312
2023-09-05,25.84248161315918,215.02294921875
2023-09-06,25.829814910888672,215.40188598632812
2023-09-07,25.60774040222168,230.72756958007812
2023-09-08,25.086753845214844,237.54832458496094
2023-09-11,25.302072525024414,234.89584350585938
2023-09-12,25.038623809814453,227.9908447265625
2023-09-13,25.863590240478516,235.48524475097656
2023-09-14,25.34429168701172,233.7169189453125
2023-09-15,25.105331420898438,235.19053649902344
2023-09-18,24.875656127929688,236.8325958251953
2023-09-19,24.934764862060547,236.8325958251953
2023-09-20,25.282649993896484,239.40087890625
2023-09-21,25.774930953979492,236.15892028808594
2023-09-22,26.032468795776367,238.60093688964844
2023-09-25,25.749597549438477,242.5586700439453
2023-09-26,25.045379638671875,241.4639892578125
2023-09-27,24.647672653198242,245.5059356689453
2023-09-28,25.155149459838867,244.369140625
2023-09-29,24.645137786865234,248.57949829101562
2023-10-02,24.389291763305664,248.57949829101562
2023-10-03,24.045623779296875,245.80064392089844
2023-10-04,24.748998641967773,242.47447204589844
2023-10-05,24.593629837036133,243.6533966064453
2023-10-06,24.65020751953125,242.34812927246094
2023-10-09,24.909433364868164,242.34812927246094
2023-10-10,25.855148315429688,255.35816955566406
2023-10-11,25.64405059814453,254.17929077148438
2023-10-12,25.944650650024414,258.6843566894531
2023-10-13,25.98686981201172,259.31591796875
2023-10-16,25.51317024230957,262.726318359375
2023-10-17,25.245498657226562,267.2734680175781
2023-10-18,24.85539436340332,266.89453125
2023-10-19,25.035247802734375,265.08404541015625
2023-10-20,24.99809455871582,263.0631103515625
2023-10-23,24.747310638427734,257.758056640625
2023-10-24,24.748998641967773,257.758056640625
2023-10-25,24.330181121826172,261.29473876953125
2023-10-26,24.222103118896484,257.04229736328125
2023-10-27,24.19170379638672,264.3683776855469
2023-10-30,24.132596969604492,264.87359619140625
2023-10-31,24.27445411682129,264.6209716796875
2023-11-01,24.01353645324707,258.22119140625
2023-11-02,24.19170379638672,260.07379150390625
2023-11-03,23.91558837890625,262.726318359375
2023-11-06,23.543212890625,266.5577087402344
2023-11-07,23.33127212524414,264.6209716796875
2023-11-08,23.397979736328125,267.2734680175781
2023-11-09,23.84465980529785,272.45220947265625
2023-11-10,24.260099411010742,272.32586669921875
2023-11-13,23.864927291870117,294.1776428222656
2023-11-14,24.812328338623047,294.1776428222656
2023-11-15,25.054668426513672,295.2302551269531
2023-11-16,24.29302978515625,291.18829345703125
2023-11-17,24.162994384765625,290.72509765625
2023-11-20,24.38422393798828,292.8303527832031
2023-11-21,23.8598575592041,294.3275146484375
2023-11-22,23.778799057006836,292.5220947265625
2023-11-23,23.778799057006836,294.5477294921875
2023-11-24,24.312450408935547,293.0945129394531
2023-11-27,23.270477294921875,293.0945129394531
2023-11-28,23.164928436279297,301.15289306640625
2023-11-29,22.592432022094727,301.5052185058594
2023-11-30,22.3298282623291,301.3290100097656
2023-12-01,22.855037689208984,305.2921447753906
2023-12-04,22.154197692871094,312.3817138671875
2023-12-05,21.547082901000977,313.13031005859375
2023-12-06,21.48966407775879,310.1359558105469
2023-12-07,21.907634735107422,309.9598388671875
2023-12-08,21.401002883911133,309.1231689453125
2023-12-11,20.991474151611328,311.4570007324219
2023-12-12,21.308120727539062,306.0407409667969
2023-12-13,21.800397872924805,304.0151672363281
2023-12-14,21.331764221191406,306.1287841796875
2023-12-15,21.185684204101562,308.2424621582031
2023-12-18,21.868249893188477,306.1728515625
2023-12-19,22.000619888305664,323.17022705078125
2023-12-20,22.91551399230957,310.1359558105469
2023-12-21,24.063629150390625,313.08624267578125
2023-12-22,24.31306266784668,319.91162109375
2023-12-26,24.35808753967285,322.3775329589844
2023-12-27,24.841646194458008,321.98126220703125
2023-12-28,24.75520133972168,335.4999084472656
2023-12-29,24.82093620300293,331.14044189453125
2024-01-01,24.82093620300293,336.24847412109375
2024-01-02,23.552154541015625,345.8039855957031
2024-01-03,23.994293212890625,338.6703796386719
2024-01-04,23.538646697998047,338.84649658203125
2024-01-05,23.598979949951172,338.40618896484375
2024-01-08,22.361717224121094,335.0155029296875
2024-01-09,22.4400577545166,339.3749694824219
2024-01-10,21.908771514892578,336.4686584472656
2024-01-11,21.323457717895508,338.4942932128906
2024-01-12,20.5256290435791,335.63201904296875
2024-01-15,20.5256290435791,338.75848388671875
2024-01-16,20.281599044799805,336.3365783691406
2024-01-17,19.69358253479004,334.35498046875
2024-01-18,19.558507919311523,330.83221435546875
2024-01-19,19.711589813232422,337.5254821777344
2024-01-22,19.252344131469727,337.5254821777344
2024-01-23,19.531496047973633,330.5239562988281
2024-01-24,20.33112335205078,336.95306396484375
2024-01-25,19.58552360534668,342.9417724609375
2024-01-26,19.454954147338867,342.9417724609375
2024-01-29,19.09025764465332,363.5499267578125
2024-01-30,19.69358253479004,354.5228271484375
2024-01-31,19.72059440612793,357.6933288574219
2024-02-01,19.278459548950195,358.177734375
2024-02-02,19.496374130249023,369.71478271484375
2024-02-05,19.081253051757812,387.7249755859375
2024-02-06,19.387418746948242,395.12274169921875
2024-02-07,19.072248458862305,398.6455993652344
2024-02-08,18.590490341186523,404.41412353515625
2024-02-09,18.00067138671875,401.7720642089844
2024-02-12,17.450475692749023,381.1637878417969
2024-02-13,17.199241638183594,398.38140869140625
2024-02-14,17.199241638183594,410.7110595703125
2024-02-15,17.759342193603516,419.9583435058594
2024-02-16,17.464885711669922,422.7325134277344
2024-02-19,17.464885711669922,405.9993896484375
2024-02-20,16.6229305267334,397.75909423828125
2024-02-21,16.730989456176758,385.68829345703125
2024-02-22,16.154680252075195,396.5564880371094
2024-02-23,16.17268943786621,395.4429016113281
2024-02-26,16.57790756225586,394.0176086425781
2024-02-27,17.275781631469727,393.2158203125
2024-02-28,17.648584365844727,386.80181884765625
2024-02-29,17.379337310791016,389.0289306640625
2024-03-01,17.433368682861328,397.6255187988281
2024-03-04,17.667495727539062,405.68756103515625
2024-03-05,18.590490341186523,410.36444091796875
2024-03-06,18.297832489013672,411.2107238769531
2024-03-07,18.585987091064453,408.5382385253906
2024-03-08,18.261812210083008,408.5382385253906
2024-03-11,17.534221649169922,404.351318359375
2024-03-12,17.791759490966797,400.25341796875
2024-03-13,17.478391647338867,371.52392578125
2024-03-14,18.243803024291992,381.0113525390625
2024-03-15,18.54096221923828,369.92047119140625
2024-03-18,19.0272216796875,375.79998779296875
2024-03-19,18.993003845214844,373.30560302734375
2024-03-20,18.725561141967773,373.7065124511719
2024-03-21,18.302335739135742,384.8865051269531
2024-03-22,18.883146286010742,384.79742431640625
2024-03-25,19.959224700927734,384.79742431640625
2024-03-26,19.395523071289062,388.36083984375
2024-03-27,19.2973690032959,382.5703430175781
2024-03-28,19.130781173706055,386.71270751953125
2024-04-01,19.108266830444336,393.7948913574219
2024-04-02,18.189773559570312,394.8193359375
2024-04-03,17.748537063598633,396.8682556152344
2024-04-04,17.987165451049805,399.8525695800781
2024-04-05,18.829116821289062,398.15997314453125
2024-04-08,19.60623550415039,398.56085205078125
2024-04-09,19.783628463745117,391.8350524902344
2024-04-10,19.20281982421875,406.5339050292969
2024-04-11,20.972270965576172,406.5339050292969
2024-04-12,21.55758285522461,405.86572265625
2024-04-15,21.098337173461914,401.7678527832031
2024-04-16,22.319393157958984,403.727783203125
2024-04-17,21.270328521728516,403.727783203125
2024-04-18,21.54407501220703,390.72149658203125
2024-04-19,20.684112548828125,387.78167724609375
2024-04-22,20.0762882232666,394.5965881347656
2024-04-23,20.12311363220215,392.8149719238281
2024-04-24,20.26538848876953,395.39837646484375
2024-04-25,20.821887969970703,403.05963134765625
2024-04-26,20.48150634765625,406.0439147949219
2024-04-29,20.02676010131836,403.7723083496094
2024-04-30,20.95876121520996,404.7076416015625
2024-05-01,20.589563369750977,404.7076416015625
2024-05-02,22.115882873535156,404.351318359375
2024-05-03,22.021331787109375,422.7916564941406
2024-05-06,22.58863639831543,410.3199157714844
2024-05-07,21.647632598876953,406.2220458984375
2024-05-08,21.964603424072266,413.7496337890625
